session_id,asset_name,subject_id,acquisition_date,session_type,session_description,stimulus_class,image_set_name,species,sex,age,genotype,institution,lab,experimenter,identifier,change_flashes_min,change_flashes_max,change_time_distribution,change_time_scale,pre_change_time_sec,min_no_lick_time_sec,timeout_duration_sec,end_after_response_sec,failure_repeats,catch_mode,stimulus_duration_sec,blank_duration_sec,flash_omit_probability,reward_volume_ml,auto_reward_volume_ml,auto_reward_delay_sec,volume_limit_ml,free_reward_trials,warm_up_trials,task_id,task_name,max_task_duration_min,epilogue_name,epilogue_movie_path,epilogue_runs,epilogue_frame_length_sec,task_hed_tags,response_window_start_sec,response_window_stop_sec,catch_frequency
1456148793,multiplane-ophys_800995_2025-08-14_12-22-10,800995,2025-08-14T12:22:10.089000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,2a54add2-4d7e-4af3-8ef7-729bbfbe89a8,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1456412539,multiplane-ophys_800995_2025-08-15_12-44-14,800995,2025-08-15T12:44:13.559000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,c7e7c7bb-30be-48ac-9010-379c546e7e0b,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457063921,multiplane-ophys_800995_2025-08-18_12-03-27,800995,2025-08-18T12:03:26.799000+00:00,TRAINING_4_images_A_training,TRAINING_4_images_A_training,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,62c16296-5e57-442f-a8db-311b6b9baac2,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457254477,multiplane-ophys_800995_2025-08-19_10-54-26,800995,2025-08-19T10:54:25.608000+00:00,TRAINING_5_images_A_epilogue,TRAINING_5_images_A_epilogue,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,a4f46ac6-ebce-42e9-99e8-a5ba9eb99557,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457479475,multiplane-ophys_800995_2025-08-20_12-33-49,800995,2025-08-20T12:33:48.820000+00:00,TRAINING_5_images_A_handoff_ready,TRAINING_5_images_A_handoff_ready,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,f5ceadfb-3eb8-4410-b59d-b316a3c0f079,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457742621,multiplane-ophys_800995_2025-08-21_12-22-40,800995,2025-08-21T12:22:40.461000+00:00,OPHYS_1_images_A,OPHYS_1_images_A,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,923eaad4-ec4e-4643-9bc4-b3e0103989fb,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457928706,multiplane-ophys_800995_2025-08-22_12-35-43,800995,2025-08-22T12:35:43.093000+00:00,OPHYS_1_images_A,OPHYS_1_images_A,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,4f8b40c3-25fe-488a-9296-b861721a3566,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1458484665,multiplane-ophys_800995_2025-08-25_10-49-46,800995,2025-08-25T10:49:45.815000+00:00,OPHYS_4_images_B,OPHYS_4_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,dce0bacd-7353-4354-a2c5-d23b46eca9cd,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1458734737,multiplane-ophys_800995_2025-08-26_10-28-40,800995,2025-08-26T10:28:39.601000+00:00,OPHYS_4_images_B,OPHYS_4_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,ec376627-838d-47e7-bb5b-1a2072634118,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1459061409,multiplane-ophys_800995_2025-08-27_12-22-08,800995,2025-08-27T12:22:07.528000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,f37d52cf-8901-4b95-bc16-6f94077beda0,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1459495799,multiplane-ophys_800995_2025-08-29_11-18-22,800995,2025-08-29T11:18:22.466000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,1e71b311-3bd7-4d4c-99e8-5229983bc890,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1461029840,multiplane-ophys_800995_2025-09-05_12-12-27,800995,2025-09-05T12:12:27.280000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,b9bc6b1c-72cf-4bed-9234-cba0c7d89512,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1463113283,multiplane-ophys_800995_2025-09-15_12-16-41,800995,2025-09-15T12:16:47.489000+00:00,,STAGE_0,,,Mus musculus,U,,,,,,ecc72f78-6438-499b-95d4-dc766254774a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463314823,multiplane-ophys_800995_2025-09-16_12-04-50,800995,2025-09-16T12:04:55.960000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,d4f79d04-c305-49a7-9d48-2caa2c32f98c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463560628,multiplane-ophys_800995_2025-09-17_14-17-38,800995,2025-09-17T14:17:44.363000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,7788b267-ca05-4333-af4f-a3c26af61947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463752661,multiplane-ophys_800995_2025-09-18_11-59-49,800995,2025-09-18T11:59:54.924000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,a07ca12d-dd9d-427d-84d2-e6d3326bc8fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463957130,multiplane-ophys_800995_2025-09-19_12-11-04,800995,2025-09-19T12:11:05.064000+00:00,,CENTER_MOUSEMOTION,,,Mus musculus,U,,,,,,1b7ca843-6544-4bc7-a62a-8a363188530d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474836702,multiplane-ophys_800995_2025-11-10_13-12-51,800995,2025-11-10T13:12:56.564000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,48f4f41a-06f8-4199-b23f-8f8c8726a848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475270685,multiplane-ophys_800995_2025-11-12_12-30-02,800995,2025-11-12T12:30:08.425000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,2e565b01-7c7d-488c-89e7-bb19e078ae78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475511520,multiplane-ophys_800995_2025-11-13_10-16-12,800995,2025-11-13T10:16:17.604000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,6e09abfa-d9f6-47a7-9365-2f283e21ef05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475724416,multiplane-ophys_800995_2025-11-14_10-36-31,800995,2025-11-14T10:36:36.783000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,83ace711-6104-4865-a369-f77dd210de63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455689343,multiplane-ophys_804363_2025-08-12_13-01-00,804363,2025-08-12T13:00:59.610000+00:00,TRAINING_0_gratings_autorewards_15min,TRAINING_0_gratings_autorewards_15min,grating,,Mus musculus,U,,,,,,d04349b7-6dc1-4ad8-b614-a58279b1f396,,,exponential,2.0,2.25,0.0,0.3,3.5,0.0,explicit,,,,0.0,0.005,0.15,5.0,10.0,-1.0,DoC,change detection,15.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.0,0.0,0.0
1455943240,multiplane-ophys_804363_2025-08-13_14-32-41,804363,2025-08-13T14:32:40.795000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,0fef5843-cf31-4b55-a770-f168afe82952,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1456178087,multiplane-ophys_804363_2025-08-14_14-24-15,804363,2025-08-14T14:24:14.857000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,fa97e01b-a1b3-49b5-85e1-c2620429d410,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1456424476,multiplane-ophys_804363_2025-08-15_13-19-14,804363,2025-08-15T13:19:13.950000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,9157a987-b809-4896-83da-dbe8a3af68c2,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1457058330,multiplane-ophys_804363_2025-08-18_11-40-56,804363,2025-08-18T11:40:55.724000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,e28d32ee-d46c-4ef2-bd52-c87e38eead9f,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457270766,multiplane-ophys_804363_2025-08-19_11-46-48,804363,2025-08-19T11:46:47.669000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,c657e0d5-1405-45d2-ae16-182cecefd1e0,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457517158,multiplane-ophys_804363_2025-08-20_14-57-53,804363,2025-08-20T14:57:53.309000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,691373f3-0b01-4557-8294-9517a735283b,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457767985,multiplane-ophys_804363_2025-08-21_14-13-43,804363,2025-08-21T14:13:42.597000+00:00,TRAINING_4_images_A_training,TRAINING_4_images_A_training,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,97d85d0d-bb39-4321-b8f7-8a9695fef1c3,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457921471,multiplane-ophys_804363_2025-08-22_10-55-29,804363,2025-08-22T10:55:28.642000+00:00,TRAINING_5_images_A_epilogue,TRAINING_5_images_A_epilogue,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,b1eaa3d2-0284-474c-900e-d3eb5f8727b8,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1458507408,multiplane-ophys_804363_2025-08-25_11-46-42,804363,2025-08-25T11:46:41.738000+00:00,TRAINING_5_images_A_handoff_ready,TRAINING_5_images_A_handoff_ready,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,80514e5b-60f7-43fd-a5a9-842b1ebe1d21,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1458763537,multiplane-ophys_804363_2025-08-26_11-28-57,804363,2025-08-26T11:28:56.547000+00:00,OPHYS_1_images_A,OPHYS_1_images_A,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,ef7348da-e855-4d50-8ba7-a6295466db2c,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1459298606,multiplane-ophys_804363_2025-08-28_14-46-56,804363,2025-08-28T14:46:55.457000+00:00,OPHYS_1_images_A,OPHYS_1_images_A,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,0c25d24e-1230-49cc-a217-bbd782f4bd10,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1459534043,multiplane-ophys_804363_2025-08-29_14-47-31,804363,2025-08-29T14:47:31.197000+00:00,OPHYS_4_images_B,OPHYS_4_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,1eecfa93-2988-49b9-a5b7-03d02d7d1ca9,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1460312689,multiplane-ophys_804363_2025-09-02_11-50-29,804363,2025-09-02T11:50:28.595000+00:00,OPHYS_4_images_B,OPHYS_4_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,e19a3c3e-66b2-4157-939d-77a2120278d9,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1460606178,multiplane-ophys_804363_2025-09-03_14-53-32,804363,2025-09-03T14:53:31.974000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,e8a20caf-a95b-4423-8608-4f75160f4403,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1460820501,multiplane-ophys_804363_2025-09-04_16-08-45,804363,2025-09-04T16:08:44.581000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,7147bb00-25fc-4cec-8c14-d698e3368be7,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1461057742,multiplane-ophys_804363_2025-09-05_13-25-33,804363,2025-09-05T13:25:38.632000+00:00,,STAGE_0,,,Mus musculus,U,,,,,,ef1ad8c7-3cb9-4d05-880a-d16e67566c97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461618958,multiplane-ophys_804363_2025-09-08_09-24-39,804363,2025-09-08T09:24:44.751000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,9268d111-3ab6-4d17-9aff-9e3f5a760478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461921531,multiplane-ophys_804363_2025-09-09_11-44-14,804363,2025-09-09T11:44:19.644000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,c0e50047-4837-4cc7-80b7-7472ce16fb0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462156992,multiplane-ophys_804363_2025-09-10_14-44-56,804363,2025-09-10T14:45:02.068000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,f54ec18d-2521-4073-b99c-90b1dbc92b22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464948556,multiplane-ophys_804363_2025-09-24_13-00-27,804363,2025-09-24T13:00:27.982000+00:00,,CENTER_MOUSEMOTION,,,Mus musculus,U,,,,,,c0450371-ac0c-4d65-b286-d23995c07dac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466012417,multiplane-ophys_804363_2025-09-29_11-55-50,804363,2025-09-29T11:55:50.501000+00:00,,CENTER_MOUSEMOTION,,,Mus musculus,U,,,,,,de0ef3be-acec-403c-b2f6-85e43f022092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459246983,multiplane-ophys_804670_2025-08-28_09-47-59,804670,2025-08-28T09:47:58.720000+00:00,TRAINING_0_gratings_autorewards_15min,TRAINING_0_gratings_autorewards_15min,grating,,Mus musculus,U,,,,,,87d61195-d04f-4e5c-9ccd-d0f6a34a5d26,,,exponential,2.0,2.25,0.0,0.3,3.5,0.0,explicit,,,,0.0,0.005,0.15,5.0,10.0,-1.0,DoC,change detection,15.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.0,0.0,0.0
1460298972,multiplane-ophys_804670_2025-09-02_10-38-08,804670,2025-09-02T10:38:07.702000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,1ecd1342-3c92-4960-ad5d-5c14b1232ec8,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1460526791,multiplane-ophys_804670_2025-09-03_09-35-27,804670,2025-09-03T09:35:26.614000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,9af8bcd5-e0de-4b78-a3dc-fc1ec2b0b282,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1461006904,multiplane-ophys_804670_2025-09-05_09-37-50,804670,2025-09-05T09:37:50.053000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,876d58ad-a945-438d-8843-bac60701f7f9,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1462102835,multiplane-ophys_804670_2025-09-10_09-32-16,804670,2025-09-10T09:32:15.635000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,6078dd00-7c6a-41a4-914e-aad7296c9995,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1462308119,multiplane-ophys_804670_2025-09-11_09-40-54,804670,2025-09-11T09:40:54.419000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,59a5aaa3-a624-4cd8-a7dd-b898a5e5aaa6,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1462512683,multiplane-ophys_804670_2025-09-12_09-36-10,804670,2025-09-12T09:36:10.206000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,f13c5a78-48ed-42b3-b9b4-eef10a068d08,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1462722441,multiplane-ophys_804670_2025-09-13_10-15-14,804670,2025-09-13T10:15:14.036000+00:00,TRAINING_4_images_A_training,TRAINING_4_images_A_training,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,815a5762-076c-4d31-a08d-42b966f2bec9,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1463500739,multiplane-ophys_804670_2025-09-17_10-26-00,804670,2025-09-17T10:25:59.976000+00:00,TRAINING_5_images_A_epilogue,TRAINING_5_images_A_epilogue,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,9f01a720-b1fa-4ff8-8509-786a2cd3d5e2,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1463730955,multiplane-ophys_804670_2025-09-18_09-34-32,804670,2025-09-18T09:34:32.224000+00:00,TRAINING_5_images_A_handoff_ready,TRAINING_5_images_A_handoff_ready,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,f0c9c474-2223-458f-9388-7a087d42da8d,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
